"FIPS","AllRace_Total","AllRace_50-","AllRace_50-65","AllRace_65+","AllRace_Male","AllRace_Male_50-","AllRace_Male_50-65","AllRace_Male_65+","AllRace_Female","AllRace_Female_50-","AllRace_Female_50-65","AllRace_Female_65+","W_Total","W_50-","W_50-65","W_65+","W_Male","W_Male_50-","W_Male_50-65","W_Male_65+","W_Female","W_Female_50-","W_Female_50-65","W_Female_65+","B_Total","B_50-","B_50-65","B_65+","B_Male","B_Male_50-","B_Male_50-65","B_Male_65+","B_Female","B_Female_50-","B_Female_50-65","B_Female_65+","I_Total","I_50-","I_50-65","I_65+","I_Male","I_Male_50-","I_Male_50-65","I_Male_65+","I_Female","I_Female_50-","I_Female_50-65","I_Female_65+","A_Total","A_50-","A_50-65","A_65+","A_Male","A_Male_50-","A_Male_50-65","A_Male_65+","A_Female","A_Female_50-","A_Female_50-65","A_Female_65+","H_Total","H_50-","H_50-65","H_65+","H_Male","H_Male_50-","H_Male_50-65","H_Male_65+","H_Female","H_Female_50-","H_Female_50-65","H_Female_65+","O_Total","O_50-","O_50-65","O_65+","O_Male","O_Male_50-","O_Male_50-65","O_Male_65+","O_Female","O_Female_50-","O_Female_50-65","O_Female_65+","state"
"51061",387,40,137,210,207,18,73,116,180,22,64,94,340,33,121,186,182,16,62,104,158,17,59,82,26,3,10,13,17,2,7,8,9,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,2,0,1,1,2,0,0,2,10,3,3,4,3,0,1,2,7,3,2,2,7,1,2,4,3,0,2,1,4,1,0,3,"51"
"51063",103,7,28,68,51,3,16,32,52,4,12,36,94,6,24,64,47,3,14,30,47,3,10,34,2,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,5,1,2,2,2,0,2,0,2,0,2,0,0,0,0,0,"51"
"51065",176,17,52,107,88,4,26,58,88,13,26,49,147,17,42,88,75,4,21,50,72,13,21,38,22,0,8,14,10,0,3,7,12,0,5,7,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,4,0,2,2,3,0,2,1,1,0,0,1,"51"
"51067",377,29,106,242,187,11,52,124,190,18,54,118,338,28,91,219,163,10,42,111,175,18,49,108,33,0,14,19,21,0,10,11,12,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,5,1,1,3,3,1,0,2,2,0,1,1,"51"
"51069",454,55,141,258,220,15,71,134,234,40,70,124,417,47,128,242,199,11,62,126,218,36,66,116,15,3,7,5,9,2,5,2,6,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,2,2,0,1,1,3,1,1,1,8,2,3,3,4,1,2,1,4,1,1,2,9,2,1,6,6,1,1,4,3,1,0,2,"51"
"51071",122,16,28,78,68,10,16,42,54,6,12,36,120,16,28,76,67,10,16,41,53,6,12,35,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"51"
"51073",248,26,73,149,128,11,37,80,120,15,36,69,218,23,64,131,114,10,32,72,104,13,32,59,19,2,4,13,8,1,2,5,11,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,9,1,4,4,5,0,2,3,4,1,2,1,"51"
"51075",139,7,44,88,79,1,23,55,60,6,21,33,115,6,36,73,67,1,20,46,48,5,16,27,21,0,7,14,12,0,3,9,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,"51"
"51077",102,7,29,66,47,2,18,27,55,5,11,39,97,6,27,64,45,2,16,27,52,4,11,37,3,1,2,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,"51"
"51079",111,13,39,59,56,5,17,34,55,8,22,25,101,13,31,57,52,5,13,34,49,8,18,23,9,0,7,2,3,0,3,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,"51"
"51081",64,4,25,35,41,3,19,19,23,1,6,16,28,0,9,19,19,0,8,11,9,0,1,8,36,4,16,16,22,3,11,8,14,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51"
"51083",236,30,64,142,117,11,34,72,119,19,30,70,148,15,38,95,71,6,19,46,77,9,19,49,81,11,25,45,44,4,15,25,37,7,10,20,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,1,0,1,2,2,0,0,1,1,0,0,1,1,0,0,3,1,1,1,1,0,0,1,2,1,1,0,"51"
"51085",621,70,199,352,305,25,104,176,316,45,95,176,538,60,166,312,263,24,85,154,275,36,81,158,62,4,25,33,33,0,15,18,29,4,10,15,1,0,0,1,0,0,0,0,1,0,0,1,8,1,5,2,2,0,1,1,6,1,4,1,4,3,1,0,2,1,1,0,2,2,0,0,8,2,2,4,5,0,2,3,3,2,0,1,"51"
"51087",1630,192,538,900,755,66,262,427,875,126,276,473,1041,94,314,633,477,31,150,296,564,63,164,337,456,61,177,218,216,24,89,103,240,37,88,115,6,1,2,3,2,0,1,1,4,1,1,2,58,18,19,21,23,4,8,11,35,14,11,10,35,11,12,12,17,4,6,7,18,7,6,5,34,7,14,13,20,3,8,9,14,4,6,4,"51"
"51089",337,24,104,209,159,6,47,106,178,18,57,103,261,18,80,163,119,5,36,78,142,13,44,85,66,3,23,40,36,0,11,25,30,3,12,15,2,0,0,2,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,5,2,1,2,3,1,0,2,2,1,1,0,2,1,0,1,0,0,0,0,2,1,0,1,"51"
"51091",14,0,1,13,6,0,0,6,8,0,1,7,12,0,1,11,5,0,0,5,7,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,1,"51"
"51093",230,21,75,134,117,6,40,71,113,15,35,63,167,18,49,100,84,5,27,52,83,13,22,48,54,2,24,28,29,0,12,17,25,2,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,5,0,2,3,2,0,1,1,3,0,1,2,3,1,0,2,1,1,0,0,2,0,0,2,"51"
"51095",506,37,129,340,255,16,63,176,251,21,66,164,449,29,108,312,232,12,54,166,217,17,54,146,40,4,15,21,15,1,7,7,25,3,8,14,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1,1,0,0,3,1,2,0,7,1,2,4,4,1,1,2,3,0,1,2,6,1,2,3,3,1,1,1,3,0,1,2,"51"
"51097",45,3,11,31,24,0,6,18,21,3,5,13,38,3,11,24,21,0,6,15,17,3,5,9,7,0,0,7,3,0,0,3,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"51"
"51099",134,18,55,61,67,7,26,34,67,11,29,27,94,12,39,43,44,5,18,21,50,7,21,22,33,4,12,17,19,1,6,12,14,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,1,1,0,0,5,1,3,1,3,1,1,1,2,0,2,0,"51"
"21001",143,16,46,81,72,4,25,43,70,11,22,38,139,15,45,79,71,4,25,42,69,10,22,37,3,0,1,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21003",126,15,44,67,65,6,22,37,62,9,23,30,124,15,43,66,63,6,21,36,61,9,22,30,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21005",139,16,45,78,72,5,23,44,67,11,22,34,136,16,45,75,70,5,22,42,66,11,22,33,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,0,1,1,0,0,"21"
"21007",51,5,14,33,28,2,7,19,23,3,7,14,49,5,12,31,27,2,6,18,22,3,6,13,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"21"
"21009",297,31,93,172,155,11,48,96,142,20,45,76,283,29,87,167,147,9,46,92,136,20,42,74,10,1,4,5,6,1,2,3,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,3,0,2,1,1,1,0,0,"21"
"21011",90,11,33,46,52,5,19,28,38,6,14,18,87,10,32,44,50,5,18,27,36,5,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,"21"
"21013",161,20,53,88,77,9,24,45,84,11,30,43,157,19,52,86,74,8,23,43,83,11,29,43,3,1,1,1,1,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"21"
"21015",709,95,240,374,353,35,121,197,356,61,118,176,671,86,225,360,332,31,112,189,339,55,113,171,13,2,6,5,7,0,4,3,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4,1,2,2,2,0,0,5,2,1,2,8,4,0,3,4,2,0,2,3,2,0,1,10,2,3,5,7,0,3,4,3,2,0,1,"21"
"21017",140,12,47,81,73,5,25,43,67,7,22,38,129,11,42,76,67,4,22,41,62,7,20,35,10,1,5,4,5,0,2,3,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21019",351,37,108,207,186,12,56,118,166,26,51,89,343,36,104,202,180,11,54,115,163,25,51,87,5,1,3,1,4,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,1,1,2,0,1,1,0,0,0,0,"21"
"21021",199,19,64,116,92,6,30,56,107,14,33,60,182,17,57,108,83,5,26,52,99,13,31,55,15,5,1,7,8,3,0,3,7,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,"21"
"21023",60,7,19,34,32,4,9,19,28,3,10,15,59,6,20,34,32,3,10,19,27,3,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,"21"
"21025",92,12,34,46,53,5,20,28,39,7,14,18,91,12,33,46,53,5,19,28,39,7,14,18,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21027",138,14,42,82,78,6,24,48,61,8,19,34,135,14,42,79,76,6,23,46,59,8,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,2,0,2,0,1,0,1,0,1,0,1,0,"21"
"21029",513,72,168,274,251,24,84,143,262,48,84,130,500,69,163,268,243,22,82,139,257,47,81,129,3,0,1,2,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,1,0,1,0,5,1,3,1,2,0,1,1,3,1,2,0,3,1,1,1,1,1,0,0,2,0,1,1,"21"
"21031",93,13,28,52,49,6,15,28,44,7,13,24,92,12,29,52,49,5,16,28,44,7,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21033",86,8,27,51,44,3,15,26,42,5,12,25,81,7,25,49,41,2,14,25,40,5,11,24,4,0,2,2,2,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21035",227,26,68,133,120,8,37,75,106,17,32,58,216,23,64,129,115,7,34,74,101,16,30,55,6,0,4,2,3,0,2,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,2,0,1,1,2,0,1,1,0,0,0,0,"21"
"21037",593,63,202,328,298,26,106,166,295,37,96,162,571,59,195,317,284,25,101,158,287,34,94,159,8,3,1,4,4,1,0,2,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,3,1,0,2,2,1,0,1,1,0,0,1,10,1,6,3,10,1,6,3,0,0,0,0,"21"
"21039",36,3,9,24,18,1,4,12,18,1,5,11,35,3,9,23,18,1,5,12,17,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21041",66,8,27,32,35,3,15,18,31,5,12,14,65,8,26,32,35,3,14,18,31,5,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21043",196,21,66,110,108,9,37,62,88,12,28,48,195,21,65,109,107,9,37,61,88,12,28,48,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21045",105,9,34,62,56,4,16,36,50,5,18,27,104,9,34,62,55,4,16,35,49,5,18,26,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21047",325,40,107,177,158,15,51,92,167,25,56,86,251,29,79,143,123,11,37,75,128,18,42,68,60,7,24,29,29,3,12,14,31,4,12,15,3,0,0,1,1,0,0,1,0,0,0,0,2,0,0,2,1,0,0,1,1,0,0,1,6,2,2,2,2,1,1,0,4,1,1,2,3,0,1,2,1,0,1,0,2,0,0,2,"21"
"21049",239,34,77,127,117,12,41,63,122,22,36,64,227,32,73,121,110,11,39,60,117,21,34,62,8,2,2,5,5,0,1,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,3,1,2,0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21051",138,16,48,74,67,6,22,38,71,10,26,36,133,15,48,70,64,5,22,37,69,10,25,34,4,0,3,1,3,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"21"
"21053",73,6,24,43,39,2,13,24,34,4,11,19,72,6,23,43,38,3,11,24,34,3,12,19,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21055",62,5,15,42,37,2,9,26,25,3,6,16,61,5,15,41,37,3,7,26,25,2,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,"21"
"21057",54,6,16,32,27,1,7,18,27,5,9,14,52,6,15,31,26,1,7,18,26,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,"21"
"21059",651,67,215,370,343,25,117,201,308,43,97,168,616,60,202,354,324,22,111,191,292,38,92,163,23,3,7,12,14,1,5,8,10,2,2,5,1,1,0,0,0,0,0,0,1,1,0,0,3,0,0,3,1,0,0,1,2,0,0,2,5,0,2,3,3,0,1,2,2,0,1,1,3,0,1,2,3,0,1,2,0,0,0,0,"21"
"21061",84,9,27,49,44,3,14,26,41,5,13,22,84,9,27,48,44,3,14,26,40,5,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21063",40,5,11,24,21,1,7,13,19,4,4,10,39,5,10,24,20,3,4,13,19,2,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"21"
"21065",106,11,36,59,54,5,19,30,52,6,18,28,106,11,36,59,54,5,18,30,52,6,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21067",1604,231,514,859,790,85,264,441,814,145,251,418,1309,172,399,737,643,64,203,376,666,108,196,362,224,34,93,97,112,11,50,51,112,23,43,46,0,0,0,0,0,0,0,0,0,0,0,0,24,7,6,11,12,2,3,8,12,5,3,4,38,16,12,10,19,7,7,5,19,8,6,5,8,1,3,4,7,1,3,3,1,0,0,1,"21"
"21069",110,10,37,64,60,3,19,37,51,7,18,26,109,10,36,63,59,3,19,37,50,7,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21071",295,39,97,159,141,13,45,83,154,26,52,76,291,38,96,157,138,13,43,82,153,25,52,75,2,0,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,"21"
"21073",319,35,102,182,160,15,49,96,159,20,52,86,297,30,95,173,150,13,46,91,148,18,48,82,16,2,6,7,7,0,3,4,9,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4,0,3,1,3,0,2,1,1,0,1,0,"21"
"21075",44,4,12,27,25,2,6,16,19,2,5,12,35,3,9,23,20,2,5,13,15,1,4,10,8,1,4,4,5,0,3,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21077",50,4,18,27,25,2,8,14,24,2,8,14,49,4,18,27,25,1,8,14,24,3,8,13,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21079",120,15,41,64,63,7,21,35,57,8,20,29,118,14,41,63,62,7,20,35,56,8,20,28,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,"21"
"21081",162,19,55,88,84,5,28,52,78,13,28,37,158,18,54,86,82,5,27,50,76,12,28,36,2,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,"21"
"21083",246,26,72,148,133,11,38,84,113,16,33,64,232,24,65,143,125,10,34,81,107,14,31,62,9,5,2,0,6,4,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,2,0,1,1,2,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,"21"
"21085",185,19,57,109,98,5,34,60,87,13,25,49,183,18,57,108,98,5,33,59,85,12,25,49,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21087",82,11,25,46,41,3,15,24,41,7,11,23,80,10,24,46,40,3,14,23,40,7,11,22,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21089",260,29,72,159,133,8,38,87,127,20,35,72,254,28,71,155,129,8,37,84,125,20,34,71,5,2,2,1,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,"21"
"21091",49,4,15,30,28,2,8,18,21,2,7,12,49,4,14,30,28,2,8,18,21,2,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21093",646,88,209,349,322,33,105,185,324,55,104,164,568,70,181,318,288,26,93,169,280,44,87,149,50,9,20,21,25,4,9,12,25,5,11,10,1,0,0,1,1,0,0,1,0,0,0,0,10,3,3,4,3,1,1,1,7,2,2,3,15,5,5,5,6,2,1,3,9,3,4,2,2,0,1,1,2,0,1,1,0,0,0,0,"21"
"21095",200,23,69,108,101,9,34,58,99,14,35,50,193,22,66,105,97,9,32,57,96,13,34,48,6,0,2,4,3,0,1,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21097",135,15,46,74,70,4,25,41,65,10,22,33,131,14,45,71,67,4,24,39,63,10,22,32,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,"21"
"21099",127,16,39,72,68,7,21,40,59,10,17,32,119,16,36,67,63,6,20,38,56,9,17,29,6,0,2,5,3,0,1,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,"21"
"21101",283,30,96,156,148,12,53,83,135,18,44,73,258,27,86,145,134,10,47,77,124,17,39,68,20,2,8,10,12,1,5,6,8,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2,0,1,1,1,0,1,0,2,0,1,1,1,0,1,0,1,0,0,1,"21"
"21103",114,11,38,65,63,4,21,38,50,7,17,26,109,10,37,62,61,3,21,37,47,7,16,25,4,1,3,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
"21105",30,2,10,18,18,1,6,11,12,1,4,7,28,3,8,17,17,2,4,11,11,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"21"
"21107",301,30,96,175,158,12,50,96,143,18,46,79,282,27,88,167,147,11,46,90,135,16,42,77,15,2,6,7,9,1,3,5,6,1,3,2,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,"21"
"21109",87,11,33,43,45,4,16,25,43,6,18,18,87,11,33,43,44,4,16,25,43,6,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"21"
