"DemandID","Demand","f(d)","D_f(d)","T_ij","Supply","Coeff.","Std. Err.","t-value","P>|t|","R^2"
"498",5807,0.001197051812269554,6.95127987384929,4.8802693167641795,56751,0.09558120900172509,0.0036801804482474577,25.97188109274422,0,0.761726932949066
"499",16132,0.001554867617145544,25.08312439979191,17.807721611959654,56751,0.11868373889660716,0.00375043092932937,31.64536052869783,0,0.8259691682363592
"5",25392,0.002715452855688175,68.95077891163403,63.79584307236624,56751,0.13310415551004978,0.001567715676923841,84.90324965763286,0,0.9715616628557503
"50",37798,0.0037680871435979884,142.42615785371677,188.43150409795487,56751,0.09264759199740308,0.0019317451327867223,47.96056706701795,0,0.9159769607411719
"500",22015,0.00057964788587279,12.760948207489445,9.226795415202728,56751,0.0757398711430223,0.0038489576377933135,19.678021498424577,0,0.6472896222303205
"501",20064,0.000531902529565293,10.672092353198037,7.414897702458909,56751,0.08372213154507652,0.00476245741699966,17.579607377953483,0,0.5942640049098848
"502",15427,0.002957782400873203,45.6297090982709,33.36501897826377,56751,0.08269350648987994,0.0028034600920028604,29.49694441014913,0,0.804822950605904
"503",25488,0.0044742341690001495,114.03928049947574,82.04886659370358,56751,0.10357177820367015,0.0022285088214126876,46.4758215038226,0,0.91100808797995
"504",17975,0.0009064151227616548,16.29281183164074,13.723331051311604,56751,0.10622776344964081,0.0025842011303548974,41.1066159680273,0,0.8889914140772548
"505",19522,0.0024835278769413695,48.48343121364947,34.53748440606176,56751,0.08440717928716072,0.0023666458477276256,35.66531907095676,0,0.8577222737363979
"506",11505,0.0008433185889925784,9.702380366359593,8.315158169103254,56751,0.09041200503659225,0.0027480297262031965,32.90066485616573,0,0.836870858096093
"507",32144,0.0022327100298836617,71.76823120058037,151.53897213098588,56751,0.15430896203824462,0.001619190704962375,95.30005425879114,0,0.97729498313361
"508",31008,0.0013227166737967582,41.01479862108991,49.06032348388105,56751,0.05284676151623576,0.002317473750848521,22.80360737500756,0,0.7113560897207685
"509",9228,0.000018757893684527995,0.17309784292082409,0.34602652226454017,56751,0.11830611339810489,0.006110621539651292,19.36073321354085,0,0.6398321662339113
